Question,Answer
"1990: Alec Baldwin's post-prison plight: ""_____ Blues""",Miami
"This 20th century school of design & art movement comes from the German words for ""build"" & ""house""",Bauhaus
"There's a bird in this word for a person given to vain, pretentious displays & empty chatter",a popinjay
"A manipulative widow goes husband-hunting in ""Lady Susan"", finally published in 1871, 54 years after her death",Jane Austen
He's on the front of the penny & his memorial is on the back,Abraham Lincoln
"Its name is derived from ""day's eye""; like an eye, its blossoms close at night & open by day",the daisy
"After David captured this city's fortress, it was called the City of David",Jerusalem
This ubiquitous soft drink removed its cocaine by 1905 but kept the caffeine,Coca-Cola
"A slow- or fast-pitch 7-inning game, or a question as easy as this one",softball
"From the Latin for ""buying back"", it's the type of note kidnappers are known for writing",a ransom note
He was married to an Academy Award winner,Ronald Reagan
A craze for this flower developed in Holland in 1634 with single bulbs fetching high prices,a tulip
This city already had a bad reputation when Lot decided to settle there,Sodom
"Like root beer, this ""ale"" is flavored with a root, mostly from Jamaica",ginger ale
"In the billiards game named for this black object, you must sink it last",the 8-ball
Reading these study aids with the yellow & black covers is no substitute for reading the text,Cliff's Notes
"Among his nicknames were ""Gloomy Gus"" & ""Tricky Dick""",Richard Nixon
"This popular Christmas flower comes in several different colors, but the red variety is in greatest demand",the poinsettia
"After Joshua & the Israelites crossed the Jordan, this city locked its gates",Jericho
This gas produced by fermentation gives soda its pop,Carbon dioxide (CO2)
The object of this game is to completely coil a cord around a post,Tetherball
"It's slang for the $100 bill, from the Roman numeral that once appeared on it",a C-note
"He won the popular vote in 1960 by just 113,057 votes",John F. Kennedy
A species of this beautiful tropical flower is classified as vanilla planifolia,the orchid
"As a captive in this city, Daniel was known by the name Belteshazzar",Babylon
"This 19th c. physician of Rural Retreat, Va. was immortalized in the name of a soft drink",Dr. Charles T. Pepper
In this sport all plays start with the ball between or on the hash marks,football
"Used for taking notes in class, they may be filled with wide-ruled or college-ruled paper",notebooks
"On Jan. 20, 1993 he became a former president",George H.W. Bush
Swedish botanist Anders Dahl introduced this flower into Europe,the dahlia
Elijah anoited Hazael king of Syria in the wilderness outside this capital,Damascus
"Pharmaceutical company G.D. Searle developed the soda sweetener Aspartame, marketed as this",NutraSweet
Game seen here:,skee ball
"On a musical score, this type of note has no stem",a whole note
"The island of Honshu is considered this country's ""mainland""",Japan
"It's a figure defined by a closed plane curve & a vertex, or what you can fill with a scoop of ice cream",Cone
"Damon, Keenan, Marlon, Shawn",Wayans
Congress defends & amends this document,Constitution
Number of poems Emily Dickinson gave pernission to publish during her lifetime,0
"Unfortunately, leopards, Asian elephants & gray whales are on this animal list",Endangered species list
"About 80% of this Mediterranean island's 700,000 people speak Greek; about 18% speak Turkish",Cyprus
"In the game room, the flight paths of well-thrown darts form these parts of circles",Arcs
"Beau, Jeff, Lloyd",Bridges
"His resume includes trumpeter, book deliverer, archangel & announcer",Gabriel
"Of Hawkeye, Hot Lips or Klinger, the one in ""Last of the Mohicans""",Hawkeye
"A long, hard race, like a marathon, is meant to test this in an athlete",Endurance
Since 1949 this island has been the seat of the Republic of China,Taiwan
Jill & her boyfriend form these 2 coplanar lines & Jill's dad is relieved they have no point in common,Parallel lines
"John, David, Keith, Robert",Carradine
One of the 3 Greek letters whose names don't end in a vowel,"Epsilon, Omicron or Upsilon"
"""North of Boston"" & ""New Hampshire"" are books of poetry by this man",Robert Frost
"Honey, sweetheart & sugar are terms of this",Endearment
In 1778 Capt. James Cook surveyed the eastern part of this Alaskan island chain,Aleutians
2/3 pi r cubed will give us this measure for our hemispherical punch bowl,Volume
"Lionel, Ethel, John, Drew",Barrymore
9-year-old Jamie Lynn Bence is famous for doing this in about 20 Major League ball parks,Singing the National Anthem
"This Shirley Jackson short story about a stoning is subtitled ""The Adventures of James Harris""",The Lottery
Give a grant of money to support an institution,Endowment
"The Biminis, the westernmost group in this island nation, lie about 60 miles east of Miami",Bahamas
"2 angles with a common vertex & a common side, or the position of the house next door that called the cops",Adjacent
"Edwin,  Junius, John Wilkes",Booth
In 1997 French Polynesia celebrated the 50th anniversary of this Thor Heyerdahl raft,Kon-Tiki
"The Rachel picked up Ishmael, the lone survivor of this other whaling ship",Pequod
The thyroid is one of these glands,Endocrine
"In 1935, at the request of President Manuel Quezon, he was appointed military advisor to the Philippines",Douglas MacArthur
"Going due west from Stockholm, you'll next make your way into this country",Norway
"A year's supply of this is a year's supply of ""The San Francisco Treat""",Rice-A-Roni
In 1998 John Elway & this team sent the Green Bay Packers packing to win its first Super Bowl,Denver Broncos
"Baroque composers developed monody, vocal music with this many melodies & supported by harmony",1
"From the Latin for ""thanks"", it's a short prayer of thanks said before or after a meal",Grace
"The one-eyed man, in the country of the blind",King
This river you cross going west from Arizona to California bears the name of another state,Colorado River
"This actor's credits include ""Hair"" & ""Prince of the City""",Treat Williams
"A little birdie told us, in 1998, this Arizona team is celebrating its 100th anniversary",Arizona Cardinals
Oratorios & passions were vocal dramatizations of stories from this source,The Bible
"It includes the line ""Give us this day our daily bread""",The Lord's Prayer (Our Father)
"Their armorers might have told them, ""You have mail""",Knights
"Climb out of the Caspian Sea, towel off, march due west through Georgia & you can take a dip in this sea",Black Sea
"(VIDEO DAILY DOUBLE): ""(Hi, I'm Chuck Woolery) Going on a date where both people pay is known as this type of treat""",Dutch Treat
It's the team whose logo is seen here (the pewter flag),Tampa Bay Buccaneers
This composer whose work is heard here was also a renowned keyboard virtuoso,Johann Sebastian Bach ( Toccata & Fugue in D Minor)
"Among the 5 pillars of this religion is Salat, ritual prayers said 5 times daily",Islam
It's what you do with Grandma's watch under the sign of the three gold balls,Pawn
"If you're wheeling west from Wheeling, West Virginia, you're entering this state",Ohio
"To make this sweet treat, boil a sugar mixture, add peanuts & cool on a sheet until easily broken",Peanut brittle
"During the '70s this team's lineup included Terry Bradshaw, Lynn Swann & Mean Joe Greene",Pittsburgh Steelers
"Of the almost 500 concertos written by this ""Four Seasons"" composer, about half feature the violin",Antonio Vivaldi
"Aramaic for ""holy"", it's the prayer said in Judaism on the anniversary of a loved one's death",Kaddish
Chessboard name for the creature seen here (black bird),Rook
"From this second-largest Aussie state, it's a 500-mile walkabout to the largest:  Western Australia",Queensland
"It was Pat Benatar's next Top 40 hit after ""Hit Me With Your Best Shot""",Treat Me Right
1 of 2 expansion teams that played their first games in 1995,Carolina Panthers or Jacksonville Jaguars
"In 1749 he composed ""Music for the Royal Fireworks"" to celebrate the treaty of Aix-la-Chapelle",Georg Frideric Handel
"The Serenity Prayer talks of accepting things we cannot change, courage to change the things we can & this",The wisdom to know the difference
Comedian & Sinatra pal born Joseph Gottlieb,Joey Bishop
"Among this author's bestsellers are ""Misery"" & ""The Tommyknockers""",Stephen King
"This Beatles song says, ""She was just seventeen, you know what I mean""","""I Saw Her Standing There"""
"17 amendments were passed by the house, but only this many became part of the Constitution in 1790",10
"She spent 3 miserable years at Yale Drama School before starring in 4 ""Alien"" movies",Sigourney Weaver
"It can be a reanimated voodoo automaton, or a drink that might turn you into one",a zombie
"Steve Allen created the question ""Is it bigger than a breadbox?"" on this long-running game show",What's My Line?
"When she met President Lincoln, he said, ""So this is the little lady who made this big war""",Harriet Beecher Stowe (Uncle Tom's Cabin)
"In ""I Love Rock 'N Roll"", she sang, ""Saw him dancin' there by the record machine... knew he musta been about 17""",Joan Jett
This state's Declaration of Rights was most influential in the creation of our Bill of Rights,Virginia
"He wrote songs like ""Eli"" while at Yale & ""Begin The Beguine"" & ""Night And Day"" later",Cole Porter
Voodoo blends west African religious traditions with beliefs & practices of this Christian denomination,Catholicism
"During her almost 40-year career, Tina Turner has topped the pop charts only once, with this song","""What's Love Got To Do With It"""
"Her first published novel was ""Scruples"" in 1978",Judith Krantz
"When ratified in 1791, the Bill of Rights was proclaimed to be in full force by this secretary of state",Thomas Jefferson
"After cartooning for the Yale Daily News, this man launched his satirical comic strip in 1970 at age 22",Garry Trudeau (Doonesbury)
"In 1980 this future president labeled some of Ronald Reagan's policies as ""Voodoo Economics""",George H.W. Bush
"Question preceding, ""That which we call a rose by any other name would smell as sweet""",What's in a name?
