Question,Answer
"Vincentio, duke of this Austrian city, is the first character to speak in ""Measure for Measure""",Vienna
The Mint Act of 1792 made the U.S. the first country in the world to adopt this system for its currency,Decimal system
"Of waxing, waning & decrescent, the 2 that are synonyms",Waning & decrescent
Lisa & Oliver Wendell Douglas left Manhattan life for a Hooterville farm on this '60s series,Green Acres
"According to the slogan, it's what Snapple is made from","""The Best Stuff on Earth"""
His delegates at the 1960 Democratic National Convention received PT 109 paperweights,John F. Kennedy
"This Scottish draft horse can certainly pull a heavy load, bud",Clydesdale
"It precedes ""boy loses girl"" &, sometimes, ""boy gets girl""",Boy meets girl
More than 80% of Oceania's land mass is composed of New Guinea & this country's North & South Islands,New Zealand
We'll show you the money if you can name this film in which Glenn Frey played a sports team owner,Jerry Maguire
"Like a surgeon, a comedian may have you ""in"" these",Stitches
"Important songs in this Democrat's 1928 campaign included ""Better Times With Al"" & ""The Sidewalks of New York""",Al Smith
The Criollo is a breed from this country & is popular with the gauchos of the Pampas,Argentina
"It comes after ""Hail Mary"" in a Hail Mary",Full of grace
"This relatively new nation has a name which means ""small islands""",Micronesia
"In 1996 Madonna portrayed ""Evita"" & this singer played ""The Preacher's Wife""",Whitney Houston
Animal sounds that also refer to laughter include a hen's cackle & this sound wolves make,Howl
"In 1984 the GOP distributed ""Fritz Busters"" campaign buttons, referring to this Democrat",Walter Mondale
Missouri has a fox-trotting horse & this state has a walking horse,Tennessee
"""Neck and neck"" is listed as a synonym of this phrase that sounds like plastic surgery",Nip and tuck
This territory is the only place in the south Pacific that celebrates U.S. holidays,American Samoa
"""Love on the Rocks"" was one of the songs introduced by this pop singer in 1980's ""The Jazz Singer""",Neil Diamond
"Disrespectful laughter, or a popular candy bar",Snickers
"His run for the presidency produced the pamphlet ""United We Stand -- How We Can Take Back Our Country""",H. Ross Perot
The Nez Perce Indians are famous for developing this breed of horse seen here:,Appaloosa
"On TV's ""Alice"", if you changed your breakfast order you'd probably hear this from Flo","""Kiss My Grits!"""
"Due to its proximity to the Int'l Date Line, this tiny kingdom is the first country to greet the new day",Tonga
"He met wife Barbara Bach during the filming of ""Caveman""",Ringo Starr
"Amused actor seen here in 1947's ""Kiss of Death"":",Richard Widmark
In 1908 this third party's platform called for an amendment to outlaw making & selling alcoholic drinks,Prohibition party
"A high-stepping carriage horse in England, or the coach for hire that it pulls",Hackney
"It completes the Oscar Wilde quote, ""We are all in the gutter, but some of us are looking...""",At the stars
Annual events in this country include the Bula Festival in Nadi & the Hibiscus Festival in Suva,Fiji
"""Graffiti Bridge"", which he directed & starred in, was sort of a sequel to ""Purple Rain""",Prince
"In a 1996 film witty French aristocrats try to avoid becoming an object of this, the film's title",Ridicule
"From 1919 to 1924, this artist taught art in the public schools of Cedar Rapids, Iowa",Grant Wood
"During the winter of 1980, 3 men drove a snowmobile 5,876 miles from this state to Mich. in 39 days",Alaska
"His original name was William Blake McEdwards; Julie Andrews might call him a ""10""",Blake Edwards
"It's the reason ""Jack and Jill went up the hill""","""To fetch a pail of water"""
Under Medicare most Americans this age & over pay a 15% surtax to cover catastrophic illness,65
"To judge an egg's freshness, put it in salt water; if it's old it'll do this",Float
One of the world's best known beaches; it's in Honolulu County near Diamond Head,Waikiki
"In its commercials this company says, ""We love to fly and it shows""",Delta Airlines
"Gretchen Young, who played ""The Farmer's Daughter"" on film",Loretta Young
"Hansel & Gretel scattered these to find their way home, but the birds ate them",Breadcrumbs
A GAO study reported this gov't service gave correct answers to only 2/3 of telephone questions,IRS
"John T. Dorrance, an early president of this company, invented canned condensed soup",Campbells Soup
"Belgian city whose name has come to mean ""defeat"" because Napoleon was defeated there",Waterloo
"1 of 2 animals you could be riding if you were sitting on a ""howdah""",Camel or Elephant
"Inger Stensland, who played ""The Farmer's Daughter"" on TV",Inger Stevens
It's what Jack gave in exchange for the beans that grew into the beanstalk,A Cow
This cable channel has been telecasting gavel to gavel coverage of the U.S. Congress for 10 years,C-SPAN
"Vincent DeDomenico of Golden Grain Macaroni Co. introduced this ""San Francisco Treat"" in 1957",Rice-A-Roni
You'll find this city near the Oregon border in the state of Washington Washington,Walla Walla
"(AUDIO Daily Double): Mode of transportation mentioned in the following folk song: ""Not a shirt on my back, not a penny to my name, Lord, I can't go home this way...""",Train/Railroad
"Greek actress Irene Lelekou, who co-starred in ""Zorba the Greek""",Irene Pappas
"In ""Hiawatha"" she's the ""daughter of the moon""",Nokomis
In March 1989 this gov't agency set national standards for the content of gasoline,EPA
Oil containing garlic can cause this type of food poisoning unless it's kept refrigerated,Botulism
Irish port city on the river Suir famous for its crystal,Waterford
"World's longest ocean liner, the France was renamed this after Knut Kloste bought her in 1979",The Norway
"Kreker Ohanian, who was the main man on ""Mannix""",Mike Connors
"The 1st flowers mentioned in ""Mary, Mary, Quite Contrary""",Silver Bells
Georgia Republican who began whipping all those House Republicans in March 1989,Newt Gingrich
"Clifton Fadiman called this food ""Milk's Leap to Immortality""",Cheese
"This mountain range, a segment of the Rockies, runs from southeastern Idaho to north central Utah",Wasatch
In 1945 Chinese troops loyal to Chiang Kai-shek occupied Formosa and changed its name back to this,Taiwan
She became the women's world figure-skating champ at age 14 & held the title for 10 straight years,Sonja Henie
Some dictionaries contain listings of both 4-year & 2-year ones in the U.S.,Colleges
"Sir John Buchan wrote ""The 39 Steps"" before he became Governor-General of this North American country",Canada
"It's not known whether Okla. is the kissingest state, but this ""kissing"" shrub is the state flower",Mistletoe
"""Oh, Auntie Em.  There's no place like home.""","""The Wizard of Oz"""
"Of 1954, 1964, or 1974, the year in which the P.L.O. was formed",1964
"He was forbidden to rebuild his Heleneburg, Sweden factory after it exploded in 1864",Alfred Nobel
"In a word derivation the abbreviation ""OE"" stands for this",Old English
"She's also a poet, but she's more famous for her ""Fear of Flying""",Erica Jong
"If you know college football bowl games, you'll know the bluebonnet is its state flower",Texas
"This 1933 title character was eulogized with ""It wasn't the airplanes.  It was Beauty killed the Beast.""",King Kong
This man who took over Alger Hiss' state dept. duties in 1947 later became JFK's Sec'y of State,Dean Rusk
"King Canute the Great ruled Denmark, Norway & this non-Scandinavian country in the 11th century",England
Pat Sajak could probably tell you more words start with this letter than any other,S
"Sidney Lanier's novel ""Tiger Lillies"" was based on his experiences in this 19th century war",U.S. Civil War
This official U.S. national flower doubles as New York's state flower,Rose
"In this musical, Ian Wolfe performed a mass wedding ending with ""I now pronounce you men and wives.""","""Seven Brides for Seven Brothers"""
"With his death in 1971, his presidency-for-life of Haiti came to an end after only 7 years","Francois ""Papa Doc"" Duvalier"
"In 1735 this Swed. naturalist published ""Systema Naturae"", naming & classifying plants & animals",Carolus Linnaeus
"The schwa, used in the pronounciation guide, looks like this lower-case letter turned upside down",e
"Author of ""The Vicar of Wakefield"" whose friends called him ""Goldy""",Oliver Goldsmith
It's the state flower of New Mexico even though the flat area named for it is in Nevada,Yucca Plant
"Janet Gaynor closed this film saying, ""Hello, everybody.  This is Mrs. Norman Maine.""","""A Star is Born"""
Code name of the FBI undercover operation implicating public officials that went public in February 1980,ABSCAM
The 2 Scandinavians who held the post of U.N. Secretary General,Trygve Lie & Dag Hammarskjold
Term for the marks used to indicate pronounciation,Diacritical Marks
"""Day of the Locust"" author whose wife Eileen was the inspiration for ""My Sister Eileen""",Nathanael West
Since 1918 this Mid-Atlantic state's flower has been the black-eyed Susan,Maryland
"Shirley MacLaine's last line to Jack Lemmon in this 1960 film was ""Shut up and deal.""","""The Apartment"""
"It moved its HQ from Savannah to Wash. D.C. in 1913, & in 1917 began making each First Lady honorary pres.",The Girl Scouts of the U.S.A.
"Mick, a sensitive tomboy, is one of the longing-filled characters in the 1940 novel ""The Heart Is"" this",The Heart Is A Lonely Hunter
"When you're playing this party game, you could call it ""Attach the Terminal Vertebrae to the Jackass""",Pin the Tail on the Donkey
These parts of an evening gown bear the name of a pasta,spaghetti straps
"Although this tree-planting holiday originated in America, it is now celebrated in other countries",Arbor Day
Alabama first became a state in 1819 & then left the Union in this year,1861
Zantac & Pepcid are used to counteract it,heartburn
"A young girl's trial testimony against her rapist inspired his novel ""A Time to Kill""",(John) Grisham
"When you're playing this board game trademarked in 1948, you'll draw up to 7 letter tiles",Scrabble
"(Cheryl of the Clue Crew reports from Japan.) This sash that ties the kimono varies in style with seasons & occasions, and can cost much more than the kimono",an obi
