Question,Answer
"The choroid, or middle coat of the eyeball, is the part from which this sometimes detaches",the retina
"This first lady of Crunk & B has the ""Goodies""",Ciara
"The press insisted on calling the H-4 the ""Spruce Goose"", something that this billionaire builder hated",Hughes
He died in London in 1547 but not before starting his own church,Henry VIII
"""I initiated a hostile takeover because Snowball had no business sense & would have bankrupted the Homestead""",Animal Farm
"It's a party to get to know people, or a guy who adjusts sound components",a mixer
Some 2 million nephrons in this pair of organs filter about 180 liters of blood each day,kidneys
"She is ""Unbreakable"" now that she ""Unplugged"" her piano",(Alicia) Keys
In 1958 this Australian airline began offering around-the-world service,Qantas
One of the longest serving prime ministers of his country is this man seen here,Tony Blair
"""I'm doing my job guarding treasure when this king & Wiglaf protect a thief & come after me!  It burns me up!""",Beowulf
"Disney & this animation studio brought us ""Finding Nemo""",Pixar
The word for this job comes from a fox-hunting term for someone who keeps the hunting dogs from straying,the whip
"On April 24, 1970 this country launched its first satellite, Mao 1",China
"Condenser, crisper, butter compartment",a refrigerator
"On the flag of this largest island, white represents the ice that covers about 80% of it",Greenland
Puppy appendage (4),a tail
In 2007 this team beat Ohio State 84-75 to repeat as NCAA basketball champs,Florida
Napoleon abdicated for the second time 4 days after this battle,Waterloo
In 2011 MESSENGER is scheduled to orbit this planet named for a messenger god,Mercury
"Push-button, cartridge, spring, ballbearing tip",a pen
"Her personal flag consists of a wreath of golden roses & a crown atop the letter ""E"", all on a blue field",Queen Elizabeth
Hatchets & hacksaws (5),tools
"He won golf's Vardon Trophy, for the lowest adjusted scoring average, from 1999 to 2003 & again in 2005",Tiger Woods
"This country's soldiers are seen here rehearsing for May 7, 2004, the 50th anniversary of the Battle of Dien Bien Phu",Vietnam
"This spacecraft whose name is from Greek for ""origin"" collected solar wind particles & then returned to Earth",Genesis
"Transept, nave, aisle, chancel",a church
"This Australian state's flag features a red lion, just like the coat of arms of its capital, Hobart",Tasmania
Vampire vicinity (12),Transylvania
"(I'm Pete Carroll, head football coach at USC.) Our 2 national titles at USC are still 4 short of this ""animal"" of an Alabama head coach, but we're working on that",Bear Bryant
The Treaty of Ghent had already been signed when Andrew Jackson decisively won this Jan. 1815 battle,the Battle of New Orleans
"In 1998 a craft named for him photographed volcanic plumes on Io, a Jovian moon he discovered in 1610",Galileo
"Title, key or legend, compass rose",a map
The flag of the United Nations shows the world from the perspective of this spot,the North Pole
"Light you ""carry"" for an old flame (5)",a torch
This team won the World Series every year from 1949 to 1953,the New York Yankees
"300 Spartans led by Leonidas held off Persian troops for 3 days, until a traitor betrayed them, in this 480 B.C. battle",Thermopylae
"Launched in 1977, this spacecraft is the most distant manmade object at more than 9.5 billion miles from Earth",Voyager
"Safety pin, pressurized canister, hose, foam",a fire extinguisher
"The flag of this nation seen here has flown since 1882; the flag of its neighbor to the north, since 1948",South Korea
Writer Rabindranath (6),Tagore
(I'm USC athletic director Mike Garrett.) I won the 1965 Heisman as a USC RB; I'll let you off easy & have you name just one of 3 USC players who won it in the 21st century,"(one of) Reggie Bush, Carson Palmer or Matt Leinart"
Norman cavalry are preparing to attack for a reenactment of this battle that took place in 1066,Hastings
"A traditional Ugandan cloth is made from this part of the mutuba tree, softened by pounding",the bark
"The walls of Avila, with 88 towers, were built in the 11th C. by Christians fighting these people",the Muslims (or Moors)
Armenia is the hub for speakers of Armenian; this country has the most speakers of Rundi,Burundi
"Though Greek by ethnicity, the 2nd century physician was born in Anatolia in what's today this country",Turkey
"Former Guns N' Roses members Duff, Slash & Matt Sorum reunited to form this pistol of a band",Velvet Revolver
"This word, Hawaiian for ""quick"", is technology that allows for open access to add & change a page",wiki
All Peace Corps volunteers in Africa are trained to instruct locals on stopping this retroviral epidemic,AIDS
Arundel Castle has been the seat of these noblemen of Norfolk for hundreds of years; the 18th one lives there now,the Dukes
"(Jon of the Clue Crew stands next to a monitor.) Kufic, named for the city of Kufa and often used for religious texts, is an ancient style of writing this most widely spoken Semitic language",Arabic
"Galen studied medicine at Pergamum, Smyrna & this Egyptian city famous for a library & a lighthouse",Alexandria
"This New Mexico indie band named for leg parts is all the rage, & their ""New Slang"" was a hit in ""Garden State""",the Shins
"An O.S. can be an operating system as well as this type of software like Firefox, GIMP & Thunderbird",open source
"When friends in Gabon meet, they give each other a series of 4 of these",kisses
The numerically designed Castel del Monte in Italy has 8 towers around a courtyard of this shape,an octagon
"Vi vill ha en smorgas och jordnotter--sorry, slipped into this language for a second",Swedish
"One of Galen's medical breakthroughs was proving arteries carried blood & not this, as was believed",air
"This Brit's first name is a flower; her MySpace page and her ""Smile"" helped to launch her fame",Lily Allen
This phrase was used of an appliance that connected to an electrical outlet; now it's an add-on for a browser,a plug-in
In 1990 Namibia became independent from this country that had controlled it for 75 years,South Africa
"A castle was built at Vallandraut, France for the man who in 1309 moved this office to France for an extended stay",the papacy
"It's the term used for Dutch as spoken in Belgium; in it, Antwerp is Antwerpen",Flemish
Galen might have sworn an oath to this 5th century B.C. Greek man he considered the beginning of all medical learning,Hippocrates
"Chris Daughtry turned down the offer to sing for this band even after he covered their song ""Hemorrhage""",Fuel
"If you want to build a new you, create a toned, buff one of these online facsimiles in ""Virtual Hills""",an avatar
A Senegalese cape shares the name of these islands that form an independent country to the west,Cape Verde
"Even the peaceful Swiss needed their castles, like Chillon on this lake seen here",Lake Geneva
"""Battle"" was ""gefeoht"" in this, the language spoken in London until about 1100",Old English
Galen believed that blood was produced in this largest internal organ & that it ebbed & flowed like the tide,the liver
"YouTube helped this Arizona band's cover of OutKast's ""Hey Ya!"" surge in popularity",Obadiah Parker
"You can get the New York Times or blogs in this type of XML format that's known as ""really simple""",RSS
"In an Ibsen play, Nora tells her husband that she's been like one of these to him, just as she was to her father",a doll
"European workers average 6 weeks of this a year, 3 times what many Americans get -- maybe you don't find that so funny",vacation
Let's see if all their ads have worked; company whose logo is seen here,Cingular
He teamed with Cheech on numerous comedy albums,Tommy Chong
"100 degrees on June 27, 1915 in Fort Yukon",Alaska
"In the book he was discovered behind a screen that Toto knocked over; in the film, behind a curtain",The Wizard of Oz
Another term for upper case characters such as the ones that start a sentence,capital letters
Germans like to watch 2 guys ride these around & around a track for 6 days,bicycles
"For your information, Mary J. Blige has asked in song ""What's"" this",the 411
"Some of his ""Seven Words You Can't Say on TV"" are now said on TV, especially cable",George Carlin
"125 degrees on July 29, 1994 in Laughlin",Nevada
"The extravagances of Dennis Kozlowski, disgraced head of Tyco Intl., included a $6,000 one of these",shower curtain
"The organization of events or storylines in a tale, as in Stephen King's ""Graveyard Shift""",plot
"After the Finns let in some steam in these baths, they enjoy a roll in the snow",saunas
"This Internet service provider can be on your cell phone with its ""Anywhere"" program",AOL
"""The Best Second Banana in the Business"", he gained undying fame as sewer worker Ed Norton",Art Carney
"118 degrees on June 20, 1934 in Keokuk",Iowa
"Similar to the Iron Curtain, it was the ideological barrier between Communist China & other countries",Bamboo Curtain
"Latin for ""thus"", it would precede (& possibly follow) the paleontologist's motto ""Semper Tyrannosaurus""",sic
(Sarah of the Clue Crew in Rome)  Romans used to flood the Piazza Navona mainly to stage mock versions of these,naval battles
"Launched July 10, 1962, the first satellite in this series could handle up to 600 phone calls or 1 TV signal at once!",Telstar
"She was the first original member of ""Saturday Night Live"" to score a success with a second TV series",Jane Curtin
"109 degrees on July 10, 1936 in Cumberland & Frederick",Maryland
Meter for blank verse & 5 disposable pens,iambic pentameter
Europe still has kings -- this one came to the Spanish throne in 1975,Juan Carlos
Its country code is 84; its city codes include 1 -- Colombo & 8 -- Kandy,Sri Lanka
This understated comedian played Mr. Peepers & was the voice of Underdog,Wally Cox
"119 degrees on July 10, 1898 in Pendleton",Oregon
"There are 2 of these phrases in the sentence ""Santa enjoys dining out but the lady of the house likes to eat in""",independent clauses
"A 1983 novel by Christa Wolf focuses on Cassandra, the disbelieved prophetess of this ancient city",Troy
"(Jimmy of the Clue Crew at Carnegie Mellon University in Pittsburgh)  With its ability to enter tight spaces, like collapsed buildings, the snake robot is used in US&R, or Urban this",search-and-rescue
"If you're on the road to Morocco, take along some Bob Hopes & these, Bob's partner",Bing Crosbys
