Question,Answer
Nickname shared by football's Vernon Smith & baseball's James Hunter,"""Catfish"""
"""Everyday Is A Winding Road"" for this singer who used to back Michael Jackson",Sheryl Crow
In 1996 an ex-cop pleaded guilty to trying to have this Texas team's wide receiver Michael Irvin killed,Dallas Cowboys
Haptic means of or relating to this tactile sense,Touch
"To pursue an activity full force is to do it this way, like a blacksmith",Hammer and tong
"Gangster Martin Goldsmith was nicknamed this, with 2 ""G""s; Benjamin Siegel had only one",Buggsy
"Her album ""Pieces Of You"" has been on Billboard's top pop catalog album charts for over 100 weeks",Jewel
"The last pitcher to win 30 games in a season, he's since done time for extortion & mail fraud",Denny McLain
"Peas contain this bone-building material whose name is from the Greek for ""light-bearing""",Phosphorus
Famed duo seen here ('70s song & dance/comedy),Shields and Yarnell
You've got this nailed if you know this is Louis Terkel's nickname,Studs
"The chorus of this Beck song mentions ""Two turntables and a microphone""","""Where It's At"""
"In the 1790's William Ireland ""discovered"" (actually wrote) this man's play ""Vortigern And Rowena""",William Shakespeare
"Last name of British fashion designer Vivienne, or the L.A. community that's home to UCLA",Westwood
One founder of this jet engine manufacturer was a cousin of the inventor of the cotton gin,Pratt and Whitney
"Born in 1861, this Chicago businessman was known as ""Monarch of Mastication""",William Wrigley (chewing gum)
"In this band's ""Only Happy When It Rains"", Shirley Manson sings, ""It Feels So Good To Feel So Sad""",Garbage
"The prehistoric ""man"" named for this English place turned out to be part modern corpse & part ape",Piltdown Man
"Oh, yes!  An oenochoe is an ancient Greek pitcher or jug made to hold this",Wine
George Bernard Shaw play in which John Tanner philosophizes about evolution,"""Man and Superman"""
The name of this Asian country contains the name of a Mediterranean volcano,Vietnam (contains the volcano Etna)
"As the dictator of this country from 1950 to 1971, Walter Ulbricht oversaw the construction of a famous wall",East Germany
"A handful of actors play more than 100 roles in ""The 39 Steps"", based on this director's 1935 suspense classic",Hitchcock
"(Kelly of the Clue Crew kneads in the kitchen.) Masa is the dough you get from soaking corn in water, then grinding it; the masa is then cooked to make these, from the Spanish for ""cake""",tortillas
"""Get along little"" this, the word for a motherless calf",dogie
Cabriolet,drive it
An uninvolved onlooker or spectator,a bystander
Talk about a strongman-- he was the heavyweight boxing champ of Uganda for 9 years before becoming dictator,Idi Amin
"In the musical ""Legally Blonde"", blonde ambition takes Elle Woods all the way to this university's law school",Harvard
"(Jon of the Clue Crew gets his hands dirty.) These delicacies have been around for centuries; sometimes wrapped in the leaves of bananas or avocados, today they're usually wrapped in corn husks",tamales
A condor is a type of this bird; it's related to the turkey type & also enjoys eating carrion,a vulture
Hambo,dance it
A standing rule governing a corporation's internal affairs,a bylaw
One of his legacies was restoring the Spanish monarchy in 1969,Franco
"The musical ""Here's Love"" was based on this 1947 film in which the real Kris Kringle is hired to work at Macy's",Miracle on 34th Street
"(Kelly is back in the kitchen.) As well as a fried pastry rolled in sugar and cinnamon, churro means a type of this animal, and the pastry's name may have come from the nomads who herded it",sheep
"Scientists are scrambling to find out the cause of Colony Collapse Disorder, which is occurring with this insect",bees
Kirsch,drink it
"Don't have a coronary, it's just a road enabling motorists to avoid a city",bypass
His military dictatorship of Japan from 1941 to 1944 ended after the loss of Saipan,Tojo
"""A Wonderful Life"" is a charming musical adaption of this director's classic film ""It's A Wonderful Life""",(Frank) Capra
"(Kelly points to more food.) Although traditionally made with poblanos, here at the Little Diner this dish is made with Anaheim chiles stuffed with cheese, ,and fried until the outside is nice and crisp",chiles rellenos
The plains variety of this animal has gray markings that are known as shadow stripes,a zebra
Trabant,drive it
A secondary substance made from the manufacture of something else,a byproduct
Saloth Sar was the real name of this murderous Cambodian dictator,Pol Pot
X marks the spot where the musical inspired by this Olivia Newton-John film about a roller disco rolled onto B'way,Xanadu
"(Jon of the Clue Crew puts together a tasty snack.) These deep-fried pockets of cornmeal dough get their name from the Spanish for ""fat""",gorditas
"Named for features on its skull, it's  the swiftest mammal in the New World",the pronghorn antelope
Huapala,drink it
Adjective meaning past or former,bygone
Kauai Channel separates the island of Kauai from this most populous of the Hawaiian Islands,Oahu
Last name of the title P.I. who lived at Robin Masters' estate,Magnum
Darnay's arrested; Sydney Carton drugs him & takes his place in jail,A Tale of Two Cities
The Passport Services Office,State
"He reported from the Spanish Civil War & used his experiences in his novel ""For Whom the Bell Tolls""",Hemingway
A covering for the blade of a knife,sheath
"Located on the Colorado River, it's the USA's largest man-made lake",Lake Mead
"First name of the TV title P.I. Mr. Steele, whose word wasn't necessarily his bond",Remington
"Judah h its a bigwig of Judea, meets Jesus, becomes a rower, wins a race, rescues family, meets Jesus",Ben-Hur
The Minority Business Development Agency,Commerce
"Later a prime minister, he covered the Boer war as a correspondent for the London Morning Post",Winston Churchill
You'll be a contender if you know this term for a boxer who jabs with his right,southpaw
Ranchers formed the territory of Cimarron in 1887; it lasted until 1890 when it became this state's western panhandle,Oklahoma
"Quasi-related pair time: last name of ""Clerks"" director Kevin & a cooking oil hawked by Florence Henderson",Smith & Wesson
"Maj. Heyward escorts Col. Munroe's daughters to Fort William Henry; Hawkeye helps, Magua doesn't",The Last of the Mohicans
The U.S. Geological Survey,Department of the Interior
"Bringing WWII into American living rooms, his radio reports during The Blitz famously began ""This... is London""",Edward R. Murrow
The deliberate destruction of property or equipment by resistance fighters or enemy agents,sabotage
Austin is the seat of this county named for the Lt. Colonel who commanded the Texans at the Alamo,Travis
Slash must love the NRA; he went from Guns N' Roses to join STP's Scott Weiland in forming this supergroup,Velvet Revolver
"Hank makes guns, gets into fight, wakes under tree & is captured by Sir Kay; remembers about an eclipse...",A Connecticut Yankee in King Arthur's Court
The Food & Drug Administration,Health & Human Services
"The first famous war correspondent, William Howard Russell reported on this 1853-56 war for British papers",The Crimean War
Old-school inhalant to give you a nicotine rush,snuff
"The Connecticut River, like the Quinnipiac & Saugatuck Rivers, flows into this sound",Long Island Sound
"In the 1940s he was billed as the ""Smartest Horse in the Movies""",Trigger
"A ""century"" transpires in Macondo; a virgin ascends to heaven, angels appear, children are christened",One Hundred Years of Solitude
The St. Lawrence Seaway Development Corporation,Department of Transportation
"Covering stories from Las Guasimas to San Juan Hill, Richard Harding Davis was this war's best known reporter",The Spanish American War
"From the Urdu for ""soldier"", it was an Indian native who served in the British army in the 1800s",Sepoy
This world-changing event was first announced in a Barcelona banquet hall in April 1493,discovery of the New World
"1973: ""People have got to know whether or not their president is"" one of these; ""well I'm not"" one of these",a crook
"2002: ""The Pianist""",Adrien Brody
"Its national anthem is called ""Deutschlandlied"" & is based on a melody by Joseph Haydn",Germany
"Clusius, a botanist, is credited with growing the first tulips in this country back in the 16th century",the Netherlands/Holland
"One knows Easter falls on this date in 2018, so you might have to watch out for rotten eggs left as a joke",April 1/April Fools Day
"Sport of ""Downhill Racer""",skiing
"1970: This Asian nation is ""A great & vital people who should not remain isolated...""",China
"1978: ""Superman""",Christopher Reeve
Claude-Joseph Rouget de Lisle composed it in one night during the French Revolution,"""La Marseillaise"""
"Normally, you should buy & plant your tulip bulbs in this season",fall
"One knows Percival liked quests, like this Everest climber whose middle name is Percival",Sir Edmund Hillary
"In a circle, 2 of these make up a diameter",radii
"1977: ""When the president does it, that means that it is not"" this",illegal
"1982: ""Blade Runner""",Harrison Ford
"Greenland has the same national anthem (""Der er et Yndigt Land"") as this country",Denmark
"This tune featured in the 1929 film ""Gold Diggers of Broadway"" was famously revived in 1968","""Tiptoe Through the Tulips"""
"One knows in January 2000 1 of the 3 Wilson volleyballs used in this film sold at auction for $18,400",Cast Away
In 79 A.D. it was 1 of the 3 cities burned by Vesuvius,Pompeii
"1969: ""It's time for the great"" this ""of Americans to stand up and be counted""",the silent majority
"1967: ""The Graduate""",Dustin Hoffman
"This country probably isn't neutral about ""Schweizer Psalm"", its national anthem",Switzerland
"His first volume of poetry was ""Tulips and Chimneys""; so in 1923 he was still using some upper case letters",E.E. Cummings
One knows sitars are stringed instruments & these are Greek deities that have the legs of a goat,satyrs
"Dark & meaty, it's used in Oriental dishes",shiitake mushrooms
