Question,Answer
Adjective for a union of states under a central government,federal
"The name of this sea bird comes from the Latin Corvus marinus, ""sea raven""",a cormorant
A team of 6 friends tries to keep quiet while one endures a hysterical task on this MTV show hosted by Zero Kazama,Slient Library
A paladin,a knight
Memory-erasing fruit eaten by Odysseus' men,lotus
This gulf is the westernmost extension of the Atlantic Ocean,the Gulf of Mexico
"They're feelings, especially highly emotional ones; you might say, ""my"" these ""exactly""",sentiments
"On July 11, 1804 he gasped to his doctor, ""This is a mortal wound""; he died the next day",Alexander Hamilton
This largest artery begins in the lower left chamber & gives rise to the coronary arteries,Aorta
Name this little man who spun straw into gold or he'll take your first-born child,Rumpelstiltskin
This city's second-most famous bell was cast in 1926 for Wanamaker's Department Store,Philadelphia
"Poe's maiden who lived ""Many and many a year ago, in a kingdom by the sea""",Annabel Lee
In 1959 Glen Raven Mills introduced these waist-high nylons that don't need garters or corsets,Panty hose
"The Skyway to Fantasyland closed down in this Calif. theme park in 1994, so now it's just a fantasy",Disneyland
"In 1984, in the first surgery of its kind, Baby Fae received a heart transplant from this mammal",Baboon
"Greek sailors after the Golden Fleece, or another name given to Forty-Niners after California gold",Argonauts
The bells in this 12th century Italian tower are no longer rung; we just hope they don't fall out,Leaning Tower of Pisa
"On March 5, 1946 Winston Churchill remarked that this had ""descended across the continent""",Iron Curtain
"The ravens that sit on this Norse god's shoulders are Hugin & Munin, meaning thought & memory",Odin
"Since 1974, you can't be voted ""Miss"" this in the Miss America pageant, no matter how much you smile",Miss Congeniality
"The heart has 4 of these to regulate the flow of blood, including the mitral",Valves
"In 1996 he asked to run the 400m relay to try for a record tenth Olympic gold, but was turned down",Carl Lewis
"The world's largest bell, which has never rung, is in this walled area of Moscow",The Kremlin
"On Nov. 27, 1963 he told Congress, ""All I have I would have given gladly not to be standing here today""",Lyndon B. Johnson
"Sharon Gabet played Raven on this ABC soap that drifted off into the twilight December 28, 1984",The Edge of Night
"In 1996, at age 64, she told People magazine, ""I'm through with marriage"", but ""I'm not through with men""",Elizabeth Taylor
"This term for an irregular heartbeat is from the Greek for ""without measure""",Arrhythmia
In 1995 Mel Fisher recovered silver & gold from a Spanish galleon sunk off the coast of this state in 1622,Florida
"Big Ben hangs over Parliament & a rival, Great Tom, hangs over Christ Church College at this university",Oxford
"Dramatist who wrote that a salesman is ""way out there in the blue, riding on a smile and a shoeshine""","Arthur Miller (""Death of a Salesman"")"
"Drama with the line ""The Raven himself is hoarse that croaks the fatal entrance of Duncan under my battlements""","""Macbeth"""
"Jean Arthur's last feature film was this 1953 Alan Ladd classic; she never made a ""Come Back""",Shane
"The atria make up the upper, smaller part of the heart & these chambers form the lower portion",Ventricles
The Incan ruler Atahualpa offered this conquistador a roomful of gold for his freedom,Francisco Pizarro
"One of this city's Temple Bells, which Kipling heard calling him back, weighs 90 tons",Mandalay
"In the 12th of these letters, Alexander Hamilton wrote, ""A nation cannot long exist without revenues""",The Federalist Papers
This Biblical prophet is known for being fed by ravens & flying to heaven in a chariot of fire,Elijah
"This sitcom's last episode, which aired on May 20, 1993, was titled ""One for the Road""",Cheers
"Up to 400,000 fans attended this August 1969 folk-rock festival on Max Yasgur's farm near Bethel, N.Y.",Woodstock
"His letter to the Thessalonians, written about 51 A.D., is considered the earliest New Testament writing",Paul
"Juliette Lewis was first seen onscreen in the 1988 comedy ""My Stepmother Is"" one of these",An Alien
Trim the green skin & pink flesh from this melon's rind before pickling it,Watermelon
This game of hiding the face & reappearing helps babies define themselves as separate entities,Peek-a-boo
"In ""Clueless"" Alicia Silverstone responds to male advances with this 2-word phrase","""As If"""
"On July 30, 1965 this bill providing health care for the aged was signed into law",Medicare
"The name of this Japanese religion means ""The way of the gods""",Shinto
"""Born on the Fourth of July"" was the 1st film for this Baldwin brother born 5 years after Alec",William Baldwin
In 1942 Neil Fletcher introduced this battered frankfurter at the Texas State Fair,Corn dog
"In a 2-week-old, it's been estimated at about 20/400",Eyesight/vision
"Start of a Sting lyric that continues, ""Set them free""","""If you love somebody"""
"On August 2, 1964 North Vietnamese PT boats attacked the U.S. destroyer Maddox in this gulf",Gulf of Tonkin
"During this Jewish holiday, it is customary to greet neighbors with ""May You Be Inscribed for a Good Year""",Rosh Hashanah
"In 1961 she made her film debut in the Charles Bronson movie ""X-15"" & began playing Laura Petrie on TV",Mary Tyler Moore
Green food coloring often brightens the filling of this pie named for a Florida fruit,Key lime pie
"Many of small babies' actions are these, including the grasping & startle types",Reflexes
A phrase spoken by Longfellow's Paul Revere gave us this title of a 1996 Sandra Bullock film,Two if by Sea
"Direct commercial flights between the USA & the USSR began July 15, 1968 when this Soviet airline landed at JFK",Aeroflot
"The Golden Temple in Amritsar, India is the holiest shrine in this religion",Sikhism
"[Hi, I'm Joseph Gordon-Levitt]  I made my feature film debut in this '92 movie directed by Robert Redford; if you want to know the title, ""Go Fish""",A River Runs Through It
This type of salad can be made by adding hot red-eye gravy or pork drippings to the greens,Wilted salad
This pain that makes infants cry gets its name from the intestinal area where it may start,Colic
Harry Truman had this to say to people who don't bear up under criticism,"""If you can't stand the heat, get out of the kitchen"""
"On June 1, 1967, 4 days before the beginning of the 6-Day War, he was named defense minister of Israel",Moshe Dayan
Kevin Kline chose to debut in this 1982 Meryl Streep film based on a novel,Sophie's Choice
Most agree this stew once made with squirrel meat originated in a Virginia county of the same name,Brunswick stew
2-word term for fear & discomfort felt by a 1-year-old when Mommy leaves the room,Separation anxiety
"Proverbial condition under which ""beggars might ride""","""If wishes were horses"""
"TV's No. 1 show for the 1979-80 season, it was also tops 13 years later for the 1992-93 season",60 Minutes
"An Osawatomie, Kansas park is named for this 19th century abolitionist & includes the cabin where he lived",John Brown
"Cliff Robertson  in ""PT 109""",JFK
A milliner makes & sells these; I believe the cloche is making a comeback,hats
"An ""explosion of"" these insects that feed on cellulose & lignin, key ingredients in all wood & wood products",termites
"""Land of the Midnight Sun""",Alaska
"Whether a Corona, a Lonsdale or a Panatela, this rolled item is named for its shape & size",a cigar
"(Sarah of the Clue Crew shows us a map of southern France and Italy.) Originally referring to the Mediterranean seacoast around Genoa, this name, meaning shore, today refers to the entire stretch of land from La Spezia, Italy to Hyeres, France",the Riviera
"Ralph Bellamy  in ""Sunrise at Campobello """,FDR
Take a note: a stenographer takes this in shorthand,dictation
"A ""squeeze of"" these snakes; the reticulated ones of southeast Asia can grow 30 feet long",pythons
"""Rocky Mountain High""",Colorado
This sport uses a ball that has a circumference of 27 inches & a weight limit of 16 pounds,bowling
Free coffee is dispensed in the Customs area of El Dorado Intl. Airport in this South American capital,Bogotá
"2 presidents: Stephen Dillane & David Morse  in HBO's ""John Adams""",Washington and Jefferson
"From the Greek for ""to put off"", an ecdysiast performs this tantalizing act",a striptease
"A ""stench of"" these, be they spotted, hog-nosed or striped",skunks
"""Great Potatoes, Tasty Destinations""",Idaho
"This Mexican dish comes from the Spanish for ""little donkey""",a burrito
"Choosing from more than 70 courses, you'll be in golf heaven while visiting this South Carolina ""Beach""",Myrtle Beach
"Kevin Kline  in ""Wild Wild West""",Grant
"Hope you are a well-balanced person if you are a funambulist, this type of performer",a tightrope walker
"A ""panic of"" these Scandinavian rodents, infamous for cliff-diving (or falling)",lemmings
"""Great Faces, Great Places""",South Dakota
"Invented in the 1970s, this sushi roll named for its place of origin consists of crab, avocado & cucumber",a California Roll
Relics from Danish sugar plantation days can be seen at a museum on this largest of the U.S. Virgin Islands,St. Croix
"Donald Moffat in ""The Right Stuff""",LBJ
An apiarist keeps bees; this person shapes hedges,a topiarist
"An ""army of"" these African mammals, aka earth pigs. that catch ants with their 12-inch tongues",aardvarks
"""Restart your Engines""",Indiana
"Spinning, grinding, prayer & paddle are different types of this object",a wheel
4-letter word for the storyline of a book: occasionally it's been known to thicken,the plot
