Question,Answer
Vest-mounted sensors pick up beams fired from phasers in this energetic type of tag,Laser tag
"A bell-shaped flower in the primrose family, it comes in red, white, blue & ""scarlet""",Pimpernel
From 1958 to 1981 he served as a Supreme Court justice,Potter Stewart
"A long list of things, like banned books",Catalog
"Make the day ""magical"" with this album that includes ""Penny Lane"" & ""The Fool on the Hill""","""Magical Mystery Tour"""
"On July 24, 1701 this city was founded as a French fort by Cadillac",Detroit
"Herds of this species, cousin of the mastadon, were once widespread in the Northern Hemisphere",Woolly mammoth
"Usual profession of John Grisham's heroes, including ""The Street"" one",Lawyers
"""Black Jack"" Pershing",John
Fruity nickname for a New Zealander,Kiwi
"We brought the kids, so put on the Grammy-winning album ""The Adventures of Elmo in"" this place",Grouchland
"In 401 A.D. under Alaric , these fierce people invaded Italy, eventually besieging & sacking Rome",Visigoths
The U.S. national monument seen here is featured prominently in this 1977 Spielberg film (Devils Tower),Close Encounters of the Third Kind
"Once TV's Chrissy Snow, in 1999 she told us how to ""Get Skinny on Fabulous Food""",Suzanne Somers
"""Babe"" Ruth",George (Herman Ruth)
"Not surprisingly, people born under this Zodiac sign have a 2-sided personality",Gemini
"(Hi, I'm Marvin Hamlisch, here at the Hollywood Bowl)  In 1974 I won 3 Oscars including one for adapting this composer's ragtime music for ""The Sting""",Scott Joplin
"In 1501 this man with a ""continental"" name began his second trip to the New World",Amerigo Vespucci
"Ya, it's the Scandinavian nation whose flag is seen here",Norway
"In 1998 women rushed out to buy Dr. Bob Arnot's ""Prevention Diet"" for this disease",Breast cancer
"""Tip"" O'Neill",Thomas
The ball in this fast & dangerous game often travels at over 150 MPH,jai alai
"Put on Lee Ann Womack's smash country hit ""I Hope You"" do this, & we sure will",Dance
In 1301 the future Edward II became the first English recipient of this princely title,Prince of Wales
The mastery of this zither-like instrument of Japan takes years of practice,Koto
"Politician heard here reading from his 1999 bestseller: (""As my days in captivity lengthened, the man whose example had led me to Vietnam stood at the summit of his long naval career..."")",John McCain
"""Refrigerator"" Perry",William
The Persian language as spoken in Iran is also called this,Farsi
"Put on one of the records sax man Lester Young, known as ""Prez"", made with this singer, ""Lady Day""",Billie Holiday
Johannes Kepler became imperial mathematician to the Holy Roman Emperor in 1601 following this Dane's death,Tycho Brahe
"From German words for ""handle"" & ""broadaxe"", it's the 15th century weapon seen here",Halbard
"Novels by this Florida columnist/author include ""Skin Tight"", ""Strip Tease"" & ""Sick Puppy""",Carl Hiaasen
"""Baby Doc"" Duvalier",Jean-Claude
"When Jacques Heim introduced this item of apparel in 1946, he called it the atome, for its tiny size",Bikini
"It was the first U.S. city to host a cow parade, hundreds of fiberglass cows by artists, placed around the city",Chicago
"""The Father of the Telegraph""",Samuel Morse
"Time said tickets for the 1st critics' screening of this prequel were ""More precious than a passport out of Kosovo""",Star Wars: The Phantom Menace
"On Tisha B'Av, the 9th day of the month of Av, Jews observe the destruction of the first & second of these",Temples
"The Kentucky Derby-winning jockey in 1878, or the president of the U.S. in 1978",Jimmy Carter
An 1873 law states that this creature must appear on the reverse of all U.S. coins greater than 10 cents,Eagle
"A competition for fishermen, knights or ""Jeopardy!"" contestants",Tournament
"""America's Oldest Teenager""",Dick Clark
"Entertainment Weekly called this 1991 Billy Crystal film, ""Dances With Cows""",City Slickers
"Legend says he spent 98 days beneath a large bo tree, 49 to solve the riddle of suffering & 49 more to meditate",Buddha
"He's won the U.S Open on 3 surfaces: grass (1974), clay (1976) & hard courts (1978, 1982, 1983)",JImmy Connors
"By federal law, all U.S. coins must bear this phrase which means ""Out of many, one""",E Pluribus Unum
"Mexican flat bread, or Steinbeck ""flat""",Tortilla
"Tuesday night's ""Mr. Television""",Milton Berle
"The New Yorker felt it had ""A democratic right to expect bandages"" in this 1999 horror flick",The Mummy
Among the 6 schools of philosophy of this religion are nyaya & yoga,Hinduism
"He helped bring down Jim & Tammy Bakker, then got knocked off his own pulpit",Jimmy Swaggart
"An ""S"" on a U.S. coin indicates that it was minted in this city",San Francisco
It follows talk & precedes trot,Turkey
"Would-be assassin ""Squeaky""",Lynette Fromme
"(Hi, I'm Garry Marshall.) I directed this 1990 movie that the New York Times said ""Borrows a thing or two from Pygmalion....but has its own....wit""",Pretty Woman
The Japanese once worshiped their emperor as a descendant of Amaterasu Omikami. the top goddess in this religion,Shinto
Bobby Kennedy was chief council of the Senate committee investigating David Beck & this man,Jimmy Hoffa
It's the only presidential home currently on a U.S. coin,Monticello (Thomas Jefferson's)
"Yugoslavia's Josip Broz, or Michael Jackson's brother Toriano",Tito
"Aviator ""The Red Baron""",Manfred von Richthofen
"USA Today said that Meg Ryan & Tom Hanks ""Should win a Nobel Prize for Chemistry"" for this 1998 film",You've Got Mail
"The sister of Moses & Aaron, she was the first woman given the title of prophetess",Miriam
He was dyn-o-mite as mayor of New York from 1926 to 1932,Jimmy Walker
It's the only U.S. money on which you'll find a depiction of the White House,$20 bill
"Cretaceous ""king"" of carnivores",Tyrannosaurus Rex
"Some of the highest peaks in these mountains are Mont Blanc, Monte Rosa & the Matterhorn",Alps
"A scout bee may use the ""waggle"" variety of this to inform others about the location of flowers",Dance
Mrs. Paul Newman,Joanne Woodward
"We could listen to the 1888 suite named for this tale-spinner for ""1001 Nights""",Scheherazade
"Michael Connelly's ""Angels Flight"" is set in this city",Los Angeles
"The mother-daughter drama ""Marriage Material"" found a home in 1999 on this TV network",Lifetime
"This ""colorful"" branch of the Nile suppiles about two-thirds of the river's water",Blue Nile
"Of 1 MPH, 15 MPH or Mach 2, the flight speed of an average worker bee",15 MPH
Mrs. Antonio Banderas,Melanie Griffith
"Yes, my children, ""Jeux D'Enfants"" is a suite for piano by this composer of ""Carmen""",Georges Bizet
"In 1941 this mystery-solving character got his own ""Mystery Magazine""",Ellery Queen
It's the feature illustrated here,Lifeline
"Mainland Europe's only active volcano, it buried several Italian cities in 79 A.D.",Mount Vesuvius
"The queen bee's basic duty, it happens 2,000 times a day during summer",Laying eggs
Mrs. David Duchovny,Tea Leoni
"Ferde Grofe's ""grandest"" suite, it premiered in Chicago, not in Arizona",Grand Canyon Suite
"In a 1950 Patricia Highsmith novel, strangers meet on one of these & plot to exchange murders","Train (""Strangers on a Train"")"
"This type of ""system"" refers to space suits & scuba gear as well as medical devices like incubators",Life support
The Java or Sunda Trench contains this ocean's deepest point,Indian Ocean
These people had domesticated the bee as early as 3000 B.C.,Egyptians
Mrs. Ethan Hawke,Uma Thurman
"This Norwegian's ""Holberg Suite"" isn't quite as famous as his ""Peer Gynt"" suite",Edvard Grieg
"Here's this year's Sue Grafton clue:  the 14th book in her series was ""'N' is for...."" this",Noose
A character from this comic strip is seen here,"""Life In Hell"""
The African country once called Portuguese Guinea is known today by this hyphenated name,Guinea-Bissau
"The cosmetics industry uses more of this product than any other industry, more than 1,000,000 pounds a year",Beeswax
Mrs. Mel Brooks,Anne Bancroft
"Bela Bartok wrote his 1923 ""Dance Suite"" for the 50th anniversary of this city's unification",Budapest
"In 1999's ""Havana Bay"" he brings back his ""Gorky Park"" investigator Arkady Renko",Martin Cruz Smith
"Book in which Twain wrote, ""There was but one...ambition among my comrades...to be a steamboatman""",Life on the Mississippi
"The painter who said, ""Illness, madness and death were the dark angels who watched over my cradle""",Edvard Munch
"Sikhism is a fusion of 2 other religions, Islamic Sufism & the Bhakti form of this religion",Hinduism
"Forest Whitaker & Clint Eastwood both won awards in 1988 for bringing this ""flighty"" jazzman to life","Charlie ""Bird"" Parker"
"1 rover explored Mars' Bonneville Crater, named for a lake that once filled much of this state's NW corner",Utah
"She's the fictional woman famous for her ""Nursery Rhymes""",Mother Goose
The personal identification badge worn by many convention-goers,a nametag
Marco Polo was born in 1254 in this Italian city where his father Niccolo worked as a merchant,Venice
"After cremation Sikh ashes are preferably scattered in one of the 7 sacred ones of these, like the Yamuna",a river
In 2004 he became the first to win the Palme d'Or for a documentary since Jacques Cousteau in 1956,Michael Moore
"This NASA ""Lab"" based in Pasadena designed the rovers used on Mars",JPL (Jet Propulsion Lab)
"Hey, Daddy-O, this ""avian"" coiffure was very popular in the 1950s",a ducktail
The principal character in opposition to a novel's hero,an antagonist
"Some argued that Polo never went to China; he did omit mentioning this landmark some measure at 4,000 miles long",the Great Wall of China
"The Sikh Guru Nanak taught the singleness & unity of God, whom he represented by this mystic syllable",om
People were talking when Coppola won for this 1974 Gene Hackman movie where he listens to a murder plot,The Conversation
