Question,Answer
"Of people on the front of current U.S. bills, he was born the earliest",Benjamin Franklin
"Talk about most embarrassing moments, she said hers was on ""Jeopardy!"":",Kirsten Dunst
"For 1/3 & 1/4, it's 12",Lowest common denominator
"Just 17 when he set sail for Kublai Khan's court, this Italian didn't return home for 24 years",Marco Polo
The Union of Concerned Scientists says thermal expansion has raised this level 4-10 inches in the last century,Sea level
Doggy Dogg's chicken houses,Snoop's coops
In 1921 former president William Howard Taft achieved his life's goal -- an appointment to this body,Supreme Court
To keep a secret one might seal or button these body parts,Lips
The Mycenean form of this language was spoken in Knossos on Crete & in Pylos & Mycenae on the mainland,Greek
This Icelandic explorer whose statue is seen here visited America almost 500 years before Columbus,Leif Ericson
"If the temperature is 90 degrees & this figure is 80 percent, the heat index rises to 113 degrees",Humidity
Jagger's ballpoint pens,Mick's Bics
"Seen here, Taft began this presidential tradition at the 1910 season opener:",Throwing out the first pitch
"In the phrase ""on the Q.T."", Q.T. is short for this word",Quiet
"Before Latin spread, Oscan was the most widely spoken group of dialects on this country's Apennine Peninsula",Italy
He served in the Confederate army & the Union navy before hooking up with Livingstone,Henry Stanley
This innovation that makes summer bearable was named by engineer Stuart Cramer in 1906,Air conditioner
Bono's band's ballet wear,U2's tutus
"Taft was the first civil governor of these islands, acquired from Spain in 1898 after the Spanish-American War",Philippines
"In a familiar phrase for becoming silent, ""up"" follows the name of this bivalve mollusk",Clam
It's Libya's official language,Arabic
"For his circumnavigation of the world, he was knighted aboard his Golden Hind in 1581",Sir Francis Drake
"For this cliche to be true, the sidewalk must reach at least 130 degrees to permit coagulation",Fry an egg on the sidewalk
Hagar's nightclothes,Sammy's jammies
These 2 states were admitted to the Union during Taft's presidency,New Mexico & Arizona
You won't get enough coconut cream or key lime if you keep this slang term for your mouth shut,Piehole
This South African language has been called Cape Dutch,Afrikaans
This Portuguese explorer commanded the first fleet to reach India from Europe,Vasco da Gama
Sweating doesn't cool the body -- the perspiration has to leave the skin by this process,Evaporation
Mr. Vicious' children,Sid's kids
"After the presidency, Taft was a law professor at this Connecticut university, his alma mater",Yale
You might be told to put one on; the real thing keeps a dog from biting,Muzzle
"In 1967 newly identified dialects of the language spoken by these people were found in Guatemala & Chiapas, Mexico",Mayans
"Title hero who ""silently rowed to the Charlestown shore, just as the moon rose over the bay""",Paul Revere
"""Linda's Kitchen"" is a vegetarian cookbook by this wife of a former Beatle",McCartney
"This name was especially popular in the 1800s, when a certain Miss Dickinson and Miss Bronte were born",Emily
"According to the Magickal Almanac, this is the only country where a black cat is considered bad luck",the United States
This city is the seat of Washington's King County,Seattle
"France's Marie-Jose Perec won the women's 200- & 400-meter runs, & this American became the 1st man to win both",Michael Johnson
"When Abel Tasman discovered this island in 1642, he called it Van Diemen's Land",Tasmania
"Robert K. Massie concluded his saga of this royal couple in ""The Romanovs: The Final Chapter""",Nicholas & Alexandra
"Actress Bergman helped popularize this Scandinavian first name, possibly meaning ""beautiful""",Ingrid
"Don't ask a fisherman this question; if he answers, it'll stop his streak","""Did you catch any?"" (or ""Are they biting?"")"
"The name of this state's Kennebec River is Algonquian for ""long reach""",Maine
"Karch Kiraly became the only player to win a 3rd gold medal in this sport, indoors or out",volleyball
The Chinese plan called the Great Leap Forward was initiated by this leader in 1958,Mao Tse-tung
"This Microsoft CEO talks about the future of computers in his bestseller ""The Road Ahead""",Bill Gates
"The name Perdita was created by this playwright for the heroine of his ""Winter's Tale""",Shakespeare
In pagan Ireland this plant was a symbol of the 3 aspects of this goddess,the shamrock
"The geographic center of this state lies in Wexford County, 5 miles north-northwest of Cadillac",Michigan
"On July 19, 1996 Janet Evans lit his fire",Muhammad Ali
"In 1986 this dictator fled Haiti, ending 28 years of rule by his family",Baby Doc Duvalier
"This family of anthropologists is the subject of the biography ""Ancestral Passions""",the Leakeys
Dominique is traditional for a girl born on this day of the week,Sunday
"For a bride, a coin in here ensures future wealth & perhaps a painful walk down the aisle",her shoe
The largest area of sand dunes in North America lies north of the Platte River in this state,Nebraska
Nickname of Turkey's gold medal-winning weightlifter Naim Suleymanoglu,The Pocket Hercules
In 405 B.C. Spartan commander Lysander won the final victory over the Athenians in this war,the Peloponnesian War
"""Years of Upheaval"" is his personal account of foreign affairs during President Nixon's 2nd term",Henry Kissinger
"Lolita is a pet form of Lola & Lola is a pet form of this name, Spanish for ""sorrows""",Dolores
Finding & carrying a rusty one of these is luckier than a shiny one…just don't step on it,a nail
"Over 3 dozen mountains in this northern New York range exceed 4,000 feet",the Adirondacks
"As it turned out, the U.S. didn't need the points from her 2nd vault, which worsened her ankle injury",Kerri Strug
"In 1358 Lubeck, on the Baltic coast, became the headquarters of this league",the Hanseatic League
The U.S. will stop operating this 50-mile-long passageway in the year 2000,the Panama Canal
"Before starting the Pennsylvania Gazette in 1729, he worked for nearly a year in a London printing office",(Benjamin) Franklin
In 1995 she reprised her role of Victor/Victoria for the Broadway stage,(Julie) Andrews
This South American river has more than a thousand known tributaries,the Amazon
"In 1726 this ""Messiah"" composer became an English citizen",Handel
The titles Kaiser & Czar were both derived from this earlier title,Caesar
"The 1989 Loma Prieta earthquake did little damage to this, the world's tallest suspension bridge",the Golden Gate Bridge
"At age 19 this ""Leaves of Grass"" author became editor of The Long Islander, a weekly newspaper",Whitman
"She's played 2 Stephen King characters on film: Annie Wilkes in ""Misery"" & ""Dolores Claiborne""",(Kathy) Bates
Lake Manapouri on South Island is one of this country's deepest lakes,New Zealand
"Although known as ""The Waltz King"", he also wrote numerous marches & polkas",(Johann) Strauss
"Pants, as an item of apparel, is short for this word, from an Italian comic character",Pantalone
"Built in 410 days, it was the tallest building in the world for 4 decades of the 20th century",the Empire State Building
"In 1805 this explorer was sent to take a ""peak"" at the upper Mississippi",(Zebulon) Pike
In a 1995 film this Irish actor portrayed Scottish outlaw Rob Roy,Liam Neeson
"Bordered by Ukraine & Russia, the Sea of Azov is a northern arm of this sea",the Black Sea
"His 1742 ""Aria with Thirty Variations"" is usually called the ""Goldberg Variations""",Bach
"Dating from the 16th century, goodbye is a contraction of these 4 words",god be with you
"The Itaipu, one of these 5 miles wide on the Brazil-Paraguay border, inspired a Philip Glass symphony",a dam
"When he left office in 1987, this Democrat had served an unprecedented 4 terms as Alabama governor",George Wallace
"He directed live-in love Susan Sarandon in the movie ""Dead Man Walking""",Tim Robbins
Hellespont is the ancient name for this strait that connects the Sea of Marmara with the Aegean Sea,the Dardanelles
"Shortly after this ""Gretchen am Spinnrade"" composer met Beethoven, he was a torchbearer at his funeral",Schubert
Copper was named for this island where it was abundant,Cyprus
It runs between the towns of Folkestone & Coquelles,the Chunnel (or Channel Tunnel)
"In 1780 this ""Swamp Fox"" was appointed Brigadier General of the South Carolina militia",Francis Marion
"Deborah Zerby is the real name of this actress who starred in ""True Grit""",Kim Darby
"This ""Great"" lake is the largest lake entirely within Canada",the Great Bear Lake
"This ""Grand Canyon Suite"" composer was once and arranger & pianist for Paul Whiteman",Ferde Grofé
"Coined by a 9-year-old circa 1940, it's a 1 followed by 100 zeros",a googol
"The preface to this 1913 play was entitled ""A Professor of Phonetics""",Pygmalion
"The website bbhq.com has trivia, chat, etc. for these people born between '46 & '64",Baby boomers
Throughout his career Polk remained an ardent member of the Jacksonian wing of this political party,Democrats
"During his 24-year career, this longtime Cincinnati Red set a record with 14,053 at-bats",Pete Rose
Symbols on its seal include icebergs & the Northern Lights,Alaska
"Made in various shapes, spicy cakes called ""lebkuchen"" are popular at Christmas in this country",Germany
"Store founder H. Gordon Selfridge insisted this person ""is always right""",The customer
"In 1978 Daniel Levinson developed the idea of this ""midlife"" upheaval",Midlife crisis
"Running for president as a relative unknown, Polk is considered the first of these swarthy animals",Dark horse
"In 1984 this Dolphins QB became the first in NFL history to pass for more than 5,000 yards in a season",Dan Marino
"Although not known for its wineries, Connecticut has 3 of these plants on its state seal",Grapes/grapevines
Cook up some bitochki in Moscow & you'll feast on these rolled ground beef & ground veal favorites,Meatballs
