Question,Answer
"(Jimmy of the Clue Crew delivers the clue from Skywalker Ranch in Marin County, CA.)  In the real world, this compound is an explosive.  In the ""Star Wars"" world, it was what Han Solo was frozen in",carbonite
"Secretary of the Interior James R. Garfield, Secretary of War William Howard Taft",Teddy Roosevelt
The postal abbreviation of the state seen here equals this quantity in Roman numerals,1500
"It's a member of the British Conservative Party, m'lord",a Tory
"The English received this teenager from the Burgundians in 1431 for the sum of 10,000 francs",Joan of Arc
"Idaho's license plates logically carry the slogan ""Famous"" these",Potatoes
"A 1972 experiment set this more precisely at 186,282 miles per second",the speed of light
"In cloud names, ""nimbus"" means this, so get out your umbrella",rain
In 321 Constantine declared this to be the official day of rest & worship,Sunday
On this TV show President Bartlet got betaseron injections from his wife for his MS,The West Wing
In 1995 Keanu was chosen one of the 50 Most Beautiful People in the World by this magazine,People magazine
"In the 1860s this precious metal was discovered at Owyhee, & today Idaho leads the U.S. in its production",silver
"Of 500, 1,000 or 10,000 mph, the approximate speed of a spot on the equator while the Earth spins","1,000 mph"
"It's the 2-word ""agricultural"" term for the causing of precipitation by humans",cloud seeding
Sufferin' succotash! This pope reportedly cured Constantine of leprosy & converted him to Christianity,Sylvester
"A ""Brief History"" of this physicist includes the fact that he married his nurse after leaving his wife in 1990",Stephen Hawking
"On Jan. 31, 2005 Keanu was recognized with a star on the Walk of Fame on this street",Hollywood Boulevard
The Idaho section of U.S. Highway 12 bears the name of these 2 men who passed through the area in the early 1800s,Lewis & Clark
In 1965 Gordon Moore famously predicted that these would double in processing speed every 18 months,computer chips
"From the type of cloud it indicates, a horizontal line is this type of ""symbol"" (sounds like a big house or car)",stratus
"Constantine's mother, St. Helena, is most famous for supposedly discovering this holy relic",the True Cross
"In the ""Iliad"" this goddess anoints herself with ""ambrosial sweet"" olive oil to seduce her husband Zeus",Hera
Keanu maintains his passport & citizenship from this country,Canada
"Idaho's Kamiah Valley is rich in the heritage & legends of this ""nosy"" Native American tribe",Nez Perce
"The 2nd-largest living bird, this flightless Australian can run at nearly 30 mph; faster than you!",an emu
"Found in Southeast Asia, the clouded type of this large cat is named for the cloud-shaped patterns on its coat",a leopard
"In 330, Constantine moved the capital of the Empire from Rome to this ancient Greek city, which he renamed Constantinople",Byzantium
"After this Sioux chief tried to take his sick wife for help in 1877, he was killed by soldiers",Crazy Horse
"Keanu's first name means ""cool breeze over the mountains"" in this language",Hawaiian
"Calling itself the birthplace of television, Rigby, Idaho was the boyhood home of this technology pioneer",Philo Farnsworth
Any object said to be traveling at hypersonic velocity has a speed over 5 on this scale named for an Austrian,Mach
"The 2 galaxies closest to the Milky Way are the ""clouds"" named for this Portuguese explorer",Magellan
"Now Iznik, Turkey, this city hosted an important Christian council called by Constantine in 325",Nicaea
"It was once rumored that this president's wife ""Flossie"" poisoned him in order to avoid corruption charges",Harding
Keanu's first professional theater work was in this c.1610 play about the rightful Duke of Milan,The Tempest
"In 1830 the French captured this city, Casbah & all, & made it the military HQ for their colonial empire in N. Africa",Algiers
"Houston Rocket Steve Francis said of this teammate, ""He's just like me, except he's 7'6"" & Chinese""",Yao Ming
He pondered weak & weary over many a curious volume at 230 N. Amity Street in Baltimore,(Edgar Allan) Poe
In 1985 scientist Neri Vela became the first Mexican to venture here,space
"In 1935 on the big screen, she was ""The Little Colonel""",Shirley Temple
"Used to relieve faintness, they're made up of ammonium carbonate & some fragrant scent",smelling salts
In 1812 the Earl of Selkirk established the Red River Colony in this Canadian province to begin settling the West,Manitoba
"Asked if he'd earned a Clemson U. degree in this state, NBAer Elden Campbell said, ""No, but they gave me one anyway""",South Carolina
"Last name of the literary sisters who wrote their novels at the parsonage in Haworth, now a museum to them",Bronte
"Mexican star Alma Delfina is in the cast of ""Te Amare en Silencio"", the first original telenovela from this network",Univision
The Las Vegas Hilton was the setting for this Elvis manager's memorial service,Colonel Tom Parker
FD&C Green No. 8 is one of the ingredients listed in this famous shampoo introduced in 1946,Prell
In 1873 these 2 cities united with Obuda & Margaret Island to form the capital of Hungary,Buda & Pest
"Asked about this West Central Florida NFL team's execution, then-coach John McKay said, ""I'm for it""",the Tampa Bay Buccaneers
"(Jimmy of the Clue Crew strolls in Washington Square, New York.)  As a boy he lived right here in the area & later wrote ""Washington Square"", whose heroine prefers it to  any other habitation",Henry James
"Known as J.C., this boxing champion won titles in 3 weight divisions & more than 100 pro fights",Julio Cesar Chavez
"In 1874 this colonel led a ""scientific"" expedition into the Black Hills where he said it found gold",Custer
"Each Labor Day weekend, this Colorado village popular with skiers hosts its annual film festival",Telluride
Pow!  Kaboom!  Russian explosive shells destroyed this empire's ships in Crimea in 1853,the Ottoman Empire
"In '91 Vin Scully said, ""Andre Dawson has a bruised knee & is listed as"" this 3-word term... ""aren't we all?""",day-to-day
He spent summer holidays from 1907 to 1914 remembering things past at a seaside resort in Normandy,Proust
"This beloved film comedian got his name from a nightclub heckler who once yelled, ""In the cantina you talk big!""",Cantinflas
He's the musical man in the title of the following,Colonel Bogey
He was Archibishop of New York from 1939 until his death in 1967,Francis Cardinal Spellman
In 1825 patriots crossed the Rio de la Plata from Argentina to fight for this country's freedom from Brazil,Uruguay
"Asked how he was putting in 1991 compared with '82, when he won the Masters, this ""Walrus"" said, ""More""",Craig Stadler
"This Norwegian wrote his play ""An Enemy of the People"" while living in Rome",Ibsen
"Seen here, in 1988 he was President of Mexico; 10 years later he was living in exile in Ireland",Carlos Salinas de Gortari
"After Jim Bowie fell ill, this colonel took command at the Alamo",Travis
"In 2002 he published ""Secrets: A Memoir of Vietnam and the Pentagon Papers""",Daniel Ellsberg
"Of nations entirely within Europe, it was the largest in area in 1571 & 1771, not on the map in 1871, & No. 6 in 1971",Poland
"Guillotine victim, 1793",Marie Antoinette
"It sounds like a bath for your pig, but it means utter nonsense",hogwash
This member of a prominent family was married to actor Peter Lawford from 1954 to 1966,Pat Kennedy
The Bunyip & The Alice Springs News,Australia
"The inmates at this county's juvenile hall near USC Med. Center wrote the essays in Mark Salzman's ""True Notebooks""",Los Angeles County
"In ""The Lord of the Rings"", he gives his cousin Frodo the magical sword Sting",Bilbo Baggins
"A president, 1861-1865",Jefferson Davis
Biblical term for one of Jesus' original 12 followers,apostle
"A book called ""Honky Tonk Angel"" offers intimate details about her life & tragic death at age 30",Patsy Cline
Przewodnik Katolicki & Glos Koszalinski,Poland
His self-titled book includes passages written in the South African maximum security prison on Robben Island,(Nelson) Mandela
Uma Thurman is a master of the Hattori Hanzo katana in these films,Kill Bill
A Victorian novelist,Dickens
"Usually, to do this is to lose a game without playing it",forfeit
"In 1960 he formed the Christian Broadcasting Network, which would eventually air his ""700 Club""",Pat Robertson
Dimokratiki & Peloponnisos,Greece
"In ""Prison Writings"", Leonard Peltier claims his innocence of killing FBI agents at the Pine Ridge Res. in this state",South Dakota
In this film Inigo Montoya searches for the man with the 6-fingered sword who killed his father,The Princess Bride
Long-serving French solar monarch,Louis XIV
The strip of material around your fedora,your hatband
This Oregon Transplant represented Colorado in Congress from 1973 to 1996,Pat Schroeder
The Deccan Herald & The Bihar Times,India
"In jail, this special counsel to Nixon wrote notes that became ""Born Again""",Charles Colson
"Mel Gibson hurled his broadsword in the air & cried, ""Freedom"" in this epic",Braveheart
"Colorful 19th-century member of nobili-""tea""",Earl Grey
"This adjective can mean ""pertaining to languages"" or ""pertaining to the tongue""",lingual
"She introduced Dr. Kay Scarpetta, Chief Medical Examiner, in her 1990 novel ""Postmortem""",Patricia Cornwell
El Cronista & El Patagonico,Argentina
"""One Day in My Life"" was surreptitiously written on toilet paper by this Irish hunger striker",Bobby Sands
Wesley Snipes slices his sword through vampires in this film trilogy,Blade
"(Sarah of the Clue Crew reports from the Theater of Dionysus in Athens, Greece.) More than 2,000 years after this Aristophanes comedy debuted here in Athens, A musical version hopped onto Broadway",The Frogs
"""Hearts and Bones"", ""Graceland""",Paul Simon
"Immigrants from this country named a South Dakota county Haakon, in honor of King Haakon VII",Norway
"Count Andrenyi, Mrs. Hubbard & Col. Arbuthnot are among the suspects in this 1934 train-set novel",Murder on the Orient Express
"Hepatic cells are found in the tissue of this organ; ""bile secretion is our business""",the liver
