Question,Answer
"""Clunton and Clunbury, Clungunford and Clun, are the quietest places under"" this",The sun
"In a 1994 film, it's the alter ego of Jim Carrey's Stanley Ipkiss",The Mask
Rwanda & Burundi were a single colonial possession of this country until 1962,Belgium
"""With A Name Like"" this jam ""It Has To Be Good""",Smuckers
"This man reportedly described Aaron Burr as ""A dangerous man"" & ""Not to be trusted""",Alexander Hamilton
4 of them are formed by the perpendicular intersection of 2 straight lines,Right angles
"""When I was one-and-twenty I heard a wise man say, 'Give crowns and pounds and guinea but not' "" this "" 'away' """,Heart
"In this 1990 Sean Connery film, Alec Baldwin was the first to play CIA man Jack Ryan on screen",The Hunt For Red October
This nation gave up its last major colonies in the 1970s & will give up Macao in 1999,Portugal
"In the '70s this bread dropped the slogan ""Helps build strong bodies 12 ways""",Wonder Bread
"A condensed version of his ""Roots"" appeared in Reader's Digest in May 1974",Alex Haley
"Lesser-known hits by these ""brothers"" include ""Ebb Tide"", ""Dream On"" & ""Just Once In My Life""",The Righteous Brothers
"""Malt does more than"" this poet ""can to justify God's ways to man""",John Milton
"(VIDEO DAILY DOUBLE): ""(Hi, I'm Cheech Marin)  In 1987 I directed & starred in this film whose title was a parody of a Bruce Springsteen hit (ya' know)""",Born In East L.A.
"Now France's only mainland New World possession, for years it was a penal colony that included Devil's Island",French Guiana
"No longer content to ""Just Do It"", this shoe company now implores its customers to believe ""I Can""",Nike
"Works by this man were first described as ""mobiles"" by Marcel Duchamp",Alexander Calder
The customary or legal right of one vehicle to proceed ahead of another,Right-of-way
"The type of person who ""Shoulder-high we bring you home....townsman of a stiller town""","""An Athlete Dying Young"""
"Played by Harold Sakata, this ""Goldfinger"" assassin kills his victims with his razor-sharp bowler hat",Oddjob
"Administered by the Germans until WWI as South West Africa, this former colony is now an independent nation",Namibia
"This brokerage firm is still ""Bullish On America""",Merrill Lynch
"In ""Democracy In America"", this French thinker traced America's greatness to the superiority of its women",Alexis de Tocqueville
Chuck Yeager had this title quality in a 1979 Tom Wolfe work,The Right Stuff
"Examples of these in India include The Hindu, Indian Express & Navbharat Times",Newspapers
"In the U.S., alligators & crocodiles co-exist only at the southern tip of this state",Florida
"During rehearsals, the director arranges the actors' movements in a process known by this ""wooden"" name",Blocking
"His 1975 campaign autobiography was titled ""Why Not The Best""",Jimmy Carter
"""Drink To Me"" charged this Spanish artist when he died in 1973",Pablo Picasso
This Pat Robertson show debuted nationally in 1977,The 700 Club
"Born in Allahabad in 1889, he's the Indian leader seen here",Jawaharlal Nehru
In 1991 radar images hinted that there was ice at the north pole of this inner planet,Mercury
"Junius Brutus, patriarch of this acting family, made his U.S. debut in 1821 as Richard III",Booth
This 5th president died on the 4th of July in 1831 & is buried in Richmond,James Monroe
"At the end, this German philosopher remarked ""Last words are for fools who haven't said enough""",Karl Marx
Forest area that's home to Tigger,The Hundred Acre Wood
"With over 15 million, this Arabian Sea port has the largest population of any Indian city",Mumbai (Bombay)
"Dinosaurs died out in this geological era that means ""middle life""",Mesozoic
"Faye Dunaway won a 1998 Sarah Siddons Award for playing this Greek-American diva in ""Master Class""",Maria Callas
In 1819 his engagement was broken off; he never married,James Buchanan
"This turn of the century British sci-fi author's last words were ""Go away...I'm all right""; he wasn't!",H.G. Wells
"With revenues of over $178 billion, General Motors topped this famous magazine list for 1998",Fortune 500
The Palk Strait & the Gulf of Mannar separate India from this nation,Sri Lanka
One type of this device measures wind speed by means of cups rotating horizontally,Anemometer
"The original production of his play ""The Skin Of Our Teeth"" starred Tallulah Bankhead & Frederic March",Thornton Wilder
"In the presidential election of 1796, he finished second in the electoral vote",Thomas Jefferson
"In 1923 this Mexican bandit died beseeching a journalist, ""Don't let it end like this.  Tell them I said something.""",Pancho Villa
It was Francois Truffaut's first feature film,The 400 Blows
In 1766 this English chemist discovered the properties of hydrogen & called it inflammable air,Henry Cavendish
"Gary Sinise directed the 1996 revival of this acotr-playwright's Pulitzer Prize-winning play ""Buried Child""",Sam Shepard
"On September 20, 1881 he became the 4th VP to succeed to the presidency upon the death of the incumbent",Chester A. Arthur
"""I go to seek the great perhaps"", said this 16th century French satirist in his final moments",Francois Rabelais
"In a Tennyson poem this line follows, ""Theirs not to reason why, theirs but to do and die""","""Into the valley of death rode the six hundred"""
In the 1850s he held the posts of demonstrator of & lecturer on anatomy at St. George's Hospital,"Henry Gray (\""Gray's Anatomy\"")"
"If this is your sign, your friends might think you're ""bullheaded"", like the sign itself",Taurus
"750,000 fans were the ""Friends In Low Places"" who joined this country star in Central Park in 1997",Garth Brooks
"November 16, 1939: Mom almost forgot to buy a turkey yesterday, she forgot FDR moved this holiday up a week",Thanksgiving
"When threatened, the crested one of these erects & rattles its quills",Porcupine
"Term for a truck whose body tilts to discharge loads, like gravel, to the rear",Dump truck
It's worth 5 cents,Nickel
"Fittingly, it was the sign of Haile Selassie, who was known as the ""Lion of Judah""",Leo
"A singer born with the last name Nelson was known as & then ""Formerly Known As"" this",Prince
"May 15, 1942: Dad got a coupon book for this rationing; we only get 3 gal. a week!  Subway, here I come!",Gasoline
Some Arabs believe the eggshells of these tallest birds are magical & use them to repel lightning,Ostriches
"Moving a container from truck to train is called this, like riding on another person",Piggybacking
Its blade is attached to a short handle & it's used to cut grass,Sickle
"If you were born under this sign, whose symbol is half-man & half-horse, you're probably an animal lover",Sagittarius
"Sarah McLachlan named a 1997 rock tour this ""fair"", after a woman in Hebrew legend",Lilith Fair
"December 7, 1940: Saw this new Disney film, it was weird!  Hippos dancing ballet?",Fantasia
"The honey possum, a tiny marsupial, feeds on this sweet liquid, a favorite of hummingbirds",Nectar
This type of engine named for its 19th c. German inventor powers most large trucks,Diesel
It's one way to get a laugh,Tickle
"If you were born under this sign of the water carrier, you may have weak ankles, so don't sprain them",Aquarius
"Ben Stiller parodied this U2 singer in a ""Lucky Clovers"" breakfast cereal commercial",Bono
"June 4, 1942: Used an eyebrow pencil to draw a line up the back of my legs before my date because I ran out of these",Nylons
The pocket gopher uses this almost hairless appendage as a sense organ to feel its way in the dark,Tail
"5 brothers, one with the rhyming name Jack, started this company in the early 1900s",Mack
The flow from a faucet tapers down to this,Trickle
"Quiet colors like soft brown are considered harmonious for people born under this ""chaste"" sign",Virgo
"Jill Cunniff sang ""Naked Eye"" with this band named for a '70s NBA star called Lucious",Luscious Jackson
"July 16, 1941: Heard this joltin' Yankee hit in his 56th consecutive game!  I'll be glued to the radio tomorrow!",Joe DiMaggio
"As its name implies, the geochelone elephantopus of the Galapagos is a really big one of these",Tortoise
"In 1997 this company, known as Big Brown from the color of its trucks, was hit by a Teamsters strike",UPS (United Parcel Service)
It describes someone who's capricious or unstable,Fickle
[video clue],no dogs allowed
"Percival Lowell's mausoleum is near his observatory in Flagstaff, in this state",Arizona
"In a comic opera by Menotti, Lucy is addicted to talking on this invention--does that ring a ""bell""?",the telephone
Tradition says this city was founded in 753 B.C. on one of a group of 7 hills,Rome
"In a Disney film, Tim Allen filled in for this person, who fell off a roof",Santa Claus
"Placed under a skull, they signify danger or death",crossbones
[video clue],the Justice Department
"To promote this local product, Crystal City, Texas erected a statue of Popeye",spinach
"Even Ebenezer would enjoy ""Mr. Scrooge"", an opera inspired by this famous story",A Christmas Carol
"In the Romanian language, this group includes Duminica, Luni & Vineri",days of the week
In 1996 France's synchronized swim team planned a Holocaust-based Olympic routine to this Spielberg film's music,Schindler's List
In school this event is usually run in the autumn over a distance of 1 1/2 to 3 miles,cross country
[video clue],radioactive
The largest Japanese garden in the U.S. is in this city with the largest arch,St. Louis
"Numerous operas, including ""The Little Match Girl"", have been based on this Dane's fairy tales",Hans Christian Andersen
Shivah in this religion is a 7-day period of mourning,Judaism
"In 1995 Dustin Hoffman as a doctor, not a hacker, fought an ""outbreak"" of a deadly one of these",a virus
"When this CNN debate series debuted in 1982, Pat Buchanan & Tom Braden were its hosts",Crossfire
"The 3 methods seen here for showing the letter ""A"":","sign language, semaphore & braille"
This state capital is home to the 4 1/2 acre Roger Williams National Memorial Park,"Providence, Rhode Island"
